0.576998050682261;0.0245614035087719;0.214912280701754;0;0.138888888888889;0.17280701754386;0.56140350877193;0.0748538011695907;0.311890838206628;0.171637426900585;0.0325730994152047;0.280701754385965;0.311890838206628;0.157602339181287;0.156432748538012;0.0205847953216374;0.214912280701754;0.327485380116959;0.136842105263158;0.0385964912280702;0.0947368421052632;0.0225730994152047;0.0425146198830409;0.0467836257309942;0.0795321637426901;0.16812865497076;0.0205847953216374;0.105263157894737;0.0868421052631579;0.0194152046783626;0.0039766081871345;0;0;0.0056140350877193;0;0;0.0390058479532164;0.00608187134502924;0.00233918128654971;0;0.0154970760233918;0.038187134502924;0.000116959064327485;0.130994152046784;0.095906432748538;0.00584795321637427;0.0421052631578947;0.0191812865497076;0.0491228070175439;0.00233918128654971;0.00935672514619883;0.00187134502923977;0;0.0056140350877193;0.0961988304093568;0;0.00748538011695907;0.0133333333333333;0.00374269005847953;0.0842105263157895;0.165204678362573;0.0135672514619883;0.0056140350877193;0
0.037719298245614;0.0654970760233918;0.00374269005847953;0.444444444444445;0.374269005847953;0.141520467836257;0;0.0491228070175439;0.0891812865497076;0.0467251461988304;0;0.271052631578947;0;0.13625730994152;0;0.0130994152046784;0.169298245614035;0.00187134502923977;0.105263157894737;0.0941520467836258;0.0250292397660819;0.00374269005847953;0.0760233918128655;0.299122807017544;0.00385964912280702;0.242982456140351;0.0467836257309942;0;0.00374269005847953;0;0.121637426900585;0.0982456140350877;0;0;0;0;0;0.102923976608187;0.174561403508772;0.0114619883040936;0.0491228070175439;0;0;0.0269590643274854;0;0;0;0.00187134502923977;0.114912280701754;0;0.024327485380117;0.149707602339181;0.0491228070175439;0.0102923976608187;0.00421052631578947;0.0297076023391813;0.0425146198830409;0.114619883040936;0.0795321637426901;0;0.00187134502923977;0.00187134502923977;0;0.115789473684211
0.00748538011695907;0.00280701754385965;0.034327485380117;0.253411306042885;0.00374269005847953;0.192690058479532;0.232456140350877;0.00233918128654971;0;0.00374269005847953;0;0;0.279824561403509;0;0;0.0382456140350877;0.0678362573099415;0;0;0.311890838206628;0.0467836257309942;0.105263157894737;0.103508771929825;0.00187134502923977;0.000467836257309941;0.000467836257309941;0;0;0;0;0.0189473684210526;0;0;0;0;0;0.00192982456140351;0.0294152046783626;0.0189473684210526;0.106140350877193;0.000233918128654971;0;0;0;0.14327485380117;0;0.176315789473684;0;0;0;0;0.0865497076023392;0.000233918128654971;0.00374269005847953;0.0760233918128655;0;0;0.00187134502923977;0;0;0;0;0;0
0;0.0095906432748538;0;0.122222222222222;0.00192982456140351;0.00233918128654971;0;0.00608187134502924;0;0;0;0;0;0.00210526315789474;0;0;0.00187134502923977;0;0.20906432748538;0.233040935672515;0;0;0.242982456140351;0.00374269005847953;0.34307992202729;0.00187134502923977;0;0.436647173489279;0.0380116959064328;0;0.00187134502923977;0.0608187134502924;0;0;0;0;0;0.0187134502923977;0;0;0;0;0.056140350877193;0;0;0;0;0.0321052631578947;0;0;0.0900584795321638;0;0;0;0;0;0;0;0.00654970760233918;0;0;0;0;0.0654970760233918
0;0.436647173489279;0.126315789473684;0.231286549707602;0.311890838206628;0.0056140350877193;0.193567251461988;0.0056140350877193;0.311890838206628;0.172222222222222;0;0.261695906432749;0.228947368421053;0.00795321637426901;0.177485380116959;0.0131578947368421;0.25233918128655;0.265107212475634;0.021812865497076;0.24766081871345;0.0039766081871345;0.0619883040935673;0.205555555555556;0.115204678362573;0.102923976608187;0.00748538011695907;0.299122807017544;0.0198830409356725;0.135672514619883;0.191228070175439;0.210233918128655;0.271052631578947;0;0.0289473684210526;0.00210526315789474;0.0196491228070175;0.00210526315789474;0;0.0666666666666667;0;0.0421052631578947;0.0421052631578947;0;0.106432748538012;0.119298245614035;0.00608187134502924;0.0239766081871345;0;0.0467836257309942;0.0173099415204678;0.0207017543859649;0.0224561403508772;0.000233918128654971;0;0.196198830409357;0.148245614035088;0.00982456140350877;0.00187134502923977;0.0208187134502924;0;0.115789473684211;0.0245614035087719;0.126900584795322;0.0654970760233918
0.654970760233918;0.117251461988304;0;0.000233918128654971;0.00187134502923977;0.0316959064327485;0.00187134502923977;0.219590643274854;0.162865497076023;0.0170760233918129;0.0467836257309942;0.000467836257309941;0.00374269005847953;0.269883040935673;0.141520467836257;0.257309941520468;0.0219883040935673;0;0.185087719298246;0;0.193859649122807;0.00935672514619883;0.146491228070175;0;0;0.0373684210526316;0.00947368421052632;0.00187134502923977;0.311890838206628;0;0.0177777777777778;0.158771929824561;0;0;0;0;0;0;0;0;0.00935672514619883;0.000467836257309941;0.000467836257309941;0;0.0380116959064328;0;0.0315204678362573;0.0573099415204678;0.039766081871345;0;0.056140350877193;0;0.0121637426900585;0.0401754385964912;0.15672514619883;0;0.0842105263157895;0.0205847953216374;0.00187134502923977;0.00842105263157895;0;0;0.00467836257309942;0.0678362573099415
0;0.261695906432749;0.0359649122807018;0.0982456140350877;0.327485380116959;0.0173099415204678;0.0467836257309942;0.374269005847953;0.0194152046783626;0.193859649122807;0.0152046783625731;0.0224561403508772;0.0900584795321638;0.319688109161793;0.0276023391812865;0.153216374269006;0.0678362573099415;0.137426900584795;0.164035087719298;0.0397076023391813;0.00982456140350877;0.153508771929825;0.389863547758285;0.0491228070175439;0.0573099415204678;0;0.166374269005848;0.205555555555556;0.346978557504873;0.150292397660819;0.214912280701754;0.00748538011695907;0.0354970760233918;0.00374269005847953;0;0;0.000467836257309941;0;0;0;0;0.0443859649122807;0.00584795321637427;0.0748538011695907;0.0142690058479532;0.0467836257309942;0.00374269005847953;0;0.0354970760233918;0.00187134502923977;0.0408771929824562;0.0319298245614035;0.00748538011695907;0.00187134502923977;0.0281286549707602;0.0392397660818713;0;0.000935672514619882;0.0970760233918129;0.106432748538012;0.0403508771929825;0.0403508771929825;0.0795321637426901;0.00210526315789474
0.0847953216374269;0.172222222222222;0.50682261208577;0;0.311890838206628;0.299122807017544;0;0.15233918128655;0.374269005847953;0.056140350877193;0.039766081871345;0;0.299122807017544;0.200877192982456;0.039766081871345;0;0.259356725146199;0.117251461988304;0;0;0.265107212475634;0.116959064327485;0.033859649122807;0.0654970760233918;0.0678362573099415;0.00187134502923977;0;0.0102923976608187;0;0;0.0212865497076023;0.000233918128654971;0;0;0;0.0777777777777778;0;0.141812865497076;0.00374269005847953;0.112280701754386;0.181578947368421;0.00421052631578947;0.00748538011695907;0;0.129824561403509;0.0428654970760234;0;0.0257309941520468;0;0.160526315789474;0.00748538011695907;0;0.109941520467836;0.0385964912280702;0.0842105263157895;0;0;0;0;0;0;0;0.0168421052631579;0.000233918128654971
0.625730994152047;0.034093567251462;0.0491228070175439;0.24766081871345;0.039766081871345;0.405458089668616;0.135964912280702;0.530214424951267;0.378167641325536;0.240643274853801;0.170175438596491;0.25;0.299122807017544;0.0264327485380117;0.0678362573099415;0.120175438596491;0.0842105263157895;0.0268421052631579;0.0654970760233918;0.119883040935673;0.214912280701754;0.265107212475634;0;0.0514619883040936;0.0201169590643275;0.279239766081871;0.0678362573099415;0.0421052631578947;0.140058479532164;0.0387719298245614;0.280701754385965;0.011812865497076;0;0;0.00210526315789474;0.0264327485380117;0.00374269005847953;0.00187134502923977;0.00935672514619883;0.0112280701754386;0.0278362573099415;0.119883040935673;0.0344444444444445;0.0467836257309942;0;0.00374269005847953;0.0654970760233918;0.00608187134502924;0.0701754385964913;0;0.0467836257309942;0.0207017543859649;0.0842105263157895;0.0888888888888889;0.00374269005847953;0.0771929824561404;0.0467836257309942;0.0853801169590643;0.0467836257309942;0;0;0.056140350877193;0.0230409356725146;0.0681286549707602
0.00187134502923977;0.436647173489279;0.224269005847953;0.389863547758285;0.56140350877193;0.440545808966862;0.138888888888889;0.00771929824561404;0.319688109161793;0.280701754385965;0;0.233625730994152;0.0056140350877193;0.224269005847953;0;0.233625730994152;0.0900584795321638;0.0439181286549708;0.204385964912281;0.0154385964912281;0;0.190350877192982;0.0135672514619883;0.181578947368421;0.0439181286549708;0.253411306042885;0.102923976608187;0.00187134502923977;0.17280701754386;0.0678362573099415;0.149707602339181;0.0443859649122807;0.00748538011695907;0;0;0.0467836257309942;0;0.015906432748538;0.00374269005847953;0.0326315789473684;0.109941520467836;0.124269005847953;0;0.0678362573099415;0;0.0467836257309942;0;0.0229824561403509;0.0135672514619883;0.0095906432748538;0.17280701754386;0.0567251461988304;0;0.13625730994152;0;0.119298245614035;0;0.0573099415204678;0.0392397660818713;0;0.0994152046783626;0;0.146783625730994;0
